bundle	all_requests	all_uniq_ifa	segment_requests	segment_uniq_ifa	segment_ifa_share	requests_share	unique_traffic	format_ratio_f10	format_ratio_f41	mean_wincost_f10	bid_floor_f10	mean_wincost_f41	bid_floor_f41	ad_frequency_f10	ad_frequency_f41	views_app	views_ifa	ctr	categories_iab	categories_google	categories_annie	avg_rate_appstore
1320535586	7430	2972	2	530	0.178331	0.000269	2	0.72	0.28	0.005	0.42	0.15	108.11	124964	115825	64	33	0.11	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1030"",""name"":"""",""value"":""0.3""},{""id"":""688"",""name"":"""",""value"":""0.3""},{""id"":""33"",""name"":"""",""value"":""0.3""},{""id"":""48"",""name"":"""",""value"":""0.1""}]"	"[""unknown""]"	4.5
1322446828	12101	3183	3	1494	0.469369	0.000248	3	0	1	0.005	0.44	0.15	13.5	91854	109627	0	0	0	"[""IAB9-30""]"	[]	"[""unknown""]"	4.7
874173426	2789	960	2	53	0.055208	0.000717	2	0.73	0.27	0.005	0.42	0.15	5.02	122054	22427	5	2	0	"[""IAB14"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Photo and Video""]"	4.9
1184319687	543	119	6	16	0.134454	0.01105	3	0.82	0.18	0.005	0.42	0.15	5.02	43357	58677	4	2	0	"[""IAB8""]"	"[{""id"":""968"",""value"":""0.5""},{""id"":""1351"",""value"":""0.3""},{""id"":""691"",""value"":""0.2""}]"	"[""unknown""]"	3.7
1261300725	23875	2041	5	336	0.164625	0.000209	6	1	0	0.005	0.42	0.15	13.5	113174	123104	329	25	0	"[""IAB5"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""937"",""value"":""0.3""},{""id"":""926"",""value"":""0.3""}]"	"[""Board (Games)"",""Puzzle (Games)"",""Overall"",""Games""]"	4.8
599534650	9064	5108	2	268	0.052467	0.000221	2	0	1	0.005	0.44	0.15	102.25	91854	62127	4	4	0	"[""IAB14"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""211"",""value"":""0.2""},{""id"":""439"",""value"":""0.2""}]"	"[""Photo and Video""]"	3.3
1200318119	10182	3292	2	444	0.134872	0.000196	2	0.59	0.41	0.005	0.42	0.15	5.03	72271	43718	0	0	0	"[""IAB19"",""IAB22""]"	"[{""id"":""1462"",""value"":""0.3""},{""id"":""1109"",""value"":""0.2""},{""id"":""844"",""value"":""0.3""},{""id"":""224"",""value"":""0.3""}]"	"[""unknown""]"	4.7
1085652055	10720	2564	4	213	0.083073	0.000373	4	0.85	0.15	0.005	0.42	0.15	5.02	52298	120336	0	0	0	"[""IAB18"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""978"",""value"":""0.2""}]"	"[""Photo and Video"",""Overall""]"	4.8
615251775	148	70	6	4	0.057143	0.040541	2	0.1	0.9	0.005	0.44	0.15	5.02	91854	135976	0	0	0	"[""IAB5"",""IAB9-30""]"	"[{""id"":""108"",""value"":""0.5""},{""id"":""700"",""value"":""0.3""},{""id"":""1266"",""value"":""0.3""}]"	"[""unknown""]"	3.7
790284480	157197	41044	3	2041	0.049727	1.9e-05	3	0	1	0.005	0.44	0.15	107.61	91854	54820	1295	577	0.04	"[""IAB1"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Photo and Video""]"	4.5
657500465	2897257	94531	17	6875	0.072727	6e-06	22	0.98	0.02	0.005	0.42	0.15	107.6	11866	64865	51	41	0.1	"[""IAB1"",""IAB9-25"",""IAB9-30""]"	"[{""id"":""539"",""value"":""0.2""},{""id"":""1498"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""},{""id"":""1109"",""value"":""0.1""}]"	"[""Overall"",""Games"",""Role Playing (Games)"",""Simulation (Games)""]"	4.6
1274972321	4843706	42534	57	5794	0.13622	1.2e-05	82	1	0	0.005	3.35	0.15	107.63	8440	74650	81798	1839	0	"[""IAB1"",""IAB18""]"	[]	"[""Entertainment""]"	4.8
330376830	21083	14202	1	638	0.044923	4.7e-05	1	1	0	0.005	0.36	0.15	13.5	74406	88126	0	0	0	"[""IAB18""]"	"[{""id"":""1462"",""value"":""0.2""},{""id"":""401"",""value"":""0.2""},{""id"":""695"",""value"":""0.2""},{""id"":""558"",""value"":""0.2""}]"	"[""Overall"",""Health and Fitness""]"	4.8
489833171	50363	8596	4	637	0.074104	7.9e-05	4	0.73	0.27	0.005	0.42	0.15	102.23	88566	94476	51	12	0.06	"[""IAB1"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""439"",""value"":""0.2""}]"	"[""Photo and Video"",""Overall""]"	4.2
288113403	5300	1646	3	122	0.074119	0.000566	2	1	0	0.005	0.42	0.15	13.5	119227	181806	3	1	0	"[""IAB5""]"	"[{""id"":""1265"",""value"":""0.3""},{""id"":""692"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Overall"",""Productivity""]"	4.7
295646461	20492	4358	3	93	0.02134	0.000146	3	1	0	0.005	0.36	0.15	13.5	41473	88126	0	0	0	"[""IAB15-10"",""IAB18""]"	null	"[""Weather"",""Overall""]"	4.4
423958472	5389	1357	2	30	0.022108	0.000371	3	0.95	0.05	0.005	0.42	0.15	5.02	121192	73918	0	0	0	"[""IAB5""]"	"[{""id"":""692"",""value"":""0.3""},{""id"":""1265"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Reference""]"	4.7
612284859	1166	450	3	25	0.055556	0.002573	2	0.99	0.01	0.005	0.44	0.15	13.5	130431	88126	0	0	0	"[""IAB1-1"",""IAB5""]"	"[{""id"":""692"",""value"":""0.2""},{""id"":""1265"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""1266"",""value"":""0.2""},{""id"":""108"",""value"":""0.2""}]"	"[""Books""]"	4.6
868151631	67	18	1	3	0.166667	0.014925	2	0.9	0.1	0.005	0.42	0.15	13.5	57499	48915	0	0	0	"[""IAB2"",""IAB5""]"	"[{""id"":""1265"",""value"":""0.4""},{""id"":""692"",""value"":""0.3""},{""id"":""1174"",""value"":""0.2""}]"	"[""unknown""]"	4.6
1231853258	1924	317	4	39	0.123028	0.002079	5	0.96	0.04	0.005	0.44	0.15	13.5	39364	44737	0	0	0	"[""IAB20"",""IAB5""]"	"[{""id"":""1265"",""name"":"""",""value"":""0.4""},{""id"":""692"",""name"":"""",""value"":""0.3""},{""id"":""1174"",""name"":"""",""value"":""0.3""}]"	"[""Reference""]"	4.7
1313211434	468	89	3	7	0.078652	0.00641	5	0.95	0.05	0.005	0.42	0.15	4.98	41868	49638	0	0	0	"[""IAB19""]"	"[{""id"":""1265"",""name"":"""",""value"":""0.9""},{""id"":""1142"",""name"":"""",""value"":""0.1""}]"	"[""unknown""]"	4.7
1061991297	13453	3752	3	367	0.097814	0.000223	3	0	1	0.005	0.44	0.15	107.6	91854	140317	267	81	0.05	"[""IAB5""]"	"[{""id"":""1415"",""name"":"""",""value"":""0.3""},{""id"":""373"",""name"":"""",""value"":""0.3""},{""id"":""1462"",""name"":"""",""value"":""0.3""}]"	"[""unknown""]"	4.8
1190849728	358164	3513	53	132	0.037575	0.000148	76	0.99	0.01	0.005	3.18	0.15	5.03	7783	34609	1380	51	0	"[""IAB1"",""IAB9-30"",""IAB9-7""]"	"[{""id"":""39"",""name"":"""",""value"":""0.3""},{""id"":""1462"",""name"":"""",""value"":""0.3""},{""id"":""105"",""name"":"""",""value"":""0.2""},{""id"":""926"",""name"":"""",""value"":""0.2""}]"	"[""Card (Games)"",""Casino (Games)""]"	4.6
426912243	6705	1121	4	308	0.274755	0.000597	5	0.94	0.06	0.005	0.42	0.15	13.5	30037	74188	0	0	0	"[""IAB1"",""IAB1-6""]"	"[{""id"":""1089"",""value"":""0.3""},{""id"":""1325"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1087"",""value"":""0.1""},{""id"":""617"",""value"":""0.1""}]"	"[""Music""]"	4.4
499249226	204	88	2	11	0.125	0.009804	2	0.73	0.27	0.005	0.42	0.15	5.01	125884	81346	0	0	0	"[""IAB19""]"	"[{""id"":""532"",""value"":""0.6""},{""id"":""1462"",""value"":""0.2""},{""id"":""1283"",""value"":""0.2""}]"	"[""unknown""]"	4.7
694133630	19928	4412	4	691	0.156618	0.000201	4	1	0	0.005	3.16	0.15	13.5	75387	88126	23	9	0	"[""IAB1"",""IAB1-6""]"	"[{""id"":""1326"",""value"":""0.3""},{""id"":""1087"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""216"",""value"":""0.1""}]"	"[""Music""]"	4.5
881608677	6	5	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""927"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""Sports (Games)""]"	3.6
978086998	1493	336	3	272	0.809524	0.002009	4	0.93	0.07	0.005	0.42	0.15	13.5	109616	143629	67	26	0	"[""IAB2"",""IAB9-30""]"	"[{""id"":""927"",""value"":""0.2""},{""id"":""1495"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""}]"	"[""Racing (Games)""]"	3.8
1027688889	19050	8808	2	1427	0.162012	0.000105	2	0	1	0.005	0.44	0.15	107.6	91854	94198	153	69	0.05	"[""IAB1-6"",""IAB9-30""]"	"[{""id"":""929"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1071"",""value"":""0.3""},{""id"":""1533"",""value"":""0.2""}]"	"[""Arcade (Games)"",""Music (Games)"",""Overall"",""Games""]"	4.5
1036661603	18039	5639	2	897	0.159071	0.000111	2	0	1	0.005	0.44	0.15	107.6	91854	77249	331	103	0.02	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""926"",""value"":""0.3""},{""id"":""1311"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Overall"",""Music (Games)"",""Board (Games)"",""Games""]"	4.4
1089336971	214134	25437	4	3051	0.119943	1.9e-05	6	0.86	0.14	0.005	0.42	0.15	5.03	40076	85404	0	0	0	"[""IAB9-30""]"	"[{""id"":""1311"",""name"":"""",""value"":""0.3""},{""id"":""1462"",""name"":"""",""value"":""0.3""},{""id"":""105"",""name"":"""",""value"":""0.3""},{""id"":""926"",""name"":"""",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	4.6
1140419735	580	327	1	124	0.379205	0.001724	2	0	1	0.005	0.44	0.15	5.02	91854	77388	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""927"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""105"",""value"":""0.3""}]"	"[""Arcade (Games)"",""Racing (Games)"",""Games""]"	4.6
1171061955	281	50	6	32	0.64	0.021352	5	0.96	0.04	0.005	0.42	0.15	13.5	91854	88126	2	2	0	"[""IAB9-30""]"	"[{""id"":""837"",""value"":""0.5""},{""id"":""48"",""value"":""0.3""},{""id"":""650"",""value"":""0.2""}]"	"[""unknown""]"	2.8
1247861069	46105	8886	3	1201	0.135156	6.5e-05	4	0	1	0.005	0.44	0.15	13.5	91854	63068	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""926"",""name"":"""",""value"":""0.4""},{""id"":""105"",""name"":"""",""value"":""0.3""},{""id"":""1588"",""name"":"""",""value"":""0.2""},{""id"":""447"",""name"":"""",""value"":""0.1""}]"	"[""Action (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	4.8
1025707485	21072	5783	2	504	0.087152	9.5e-05	2	0	1	0.005	0.44	0.15	107.6	91854	36400	65	49	0.06	"[""IAB19""]"	"[{""id"":""1279"",""value"":""0.3""},{""id"":""902"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Overall"",""Productivity""]"	4.7
879068298	4516	1988	2	60	0.030181	0.000443	2	0	1	0.005	0.44	0.15	13.5	91854	40800	0	0	0	"[""IAB9-30"",""IAB9-7""]"	"[{""id"":""39"",""value"":""0.4""},{""id"":""105"",""value"":""0.3""},{""id"":""923"",""value"":""0.3""}]"	"[""unknown""]"	2.8
306310789	140978	9903	9	493	0.049783	6.4e-05	9	1	0	0.005	0.44	0.15	13.5	16417	38859	0	0	0	"[""IAB1"",""IAB1-1""]"	"[{""id"":""1324"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Books"",""Overall""]"	4.3
539392422	2874	1227	2	107	0.087205	0.000696	2	0.73	0.27	0.005	0.42	0.15	5.02	23384	36280	1	1	0	"[""IAB18"",""IAB19""]"	"[{""id"":""1358"",""value"":""0.2""},{""id"":""1135"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""394"",""value"":""0.2""},{""id"":""1109"",""value"":""0.2""}]"	"[""Lifestyle""]"	4.8
879310530	6725	2975	2	174	0.058487	0.000297	2	1	0	0.005	0.42	0.15	5.01	118237	30000	3	2	0.33	"[""IAB20""]"	"[{""id"":""708"",""name"":"""",""value"":""0.2""},{""id"":""667"",""name"":"""",""value"":""0.2""},{""id"":""685"",""name"":"""",""value"":""0.2""},{""id"":""1462"",""name"":"""",""value"":""0.2""}]"	"[""Navigation""]"	3.8
1298197591	19973	2524	3	256	0.101426	0.00015	5	0.94	0.06	0.005	0.42	0.15	103.34	136640	118912	9	6	0.11	"[""IAB1"",""IAB9-30""]"	[]	"[""Action (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	4.6
1309765128	330	173	1	27	0.156069	0.00303	2	0.75	0.25	0.005	0.42	0.15	5.02	70858	144132	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	[]	"[""unknown""]"	4.1
643791032	504077	20973	13	1131	0.053926	2.6e-05	13	0.81	0.19	0.005	0.42	0.15	107.61	63040	61352	1652	272	0.06	"[""IAB1"",""IAB9-30""]"	"[{""id"":""937"",""value"":""0.2""},{""id"":""539"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""1174"",""value"":""0.2""},{""id"":""105"",""value"":""0.1""}]"	"[""unknown""]"	4.8
1084813529	62266	18675	2	1914	0.10249	3.2e-05	2	1	0	0.005	0.42	0.15	13.5	110866	88126	12	6	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""926"",""name"":"""",""value"":""0.3""},{""id"":""1462"",""name"":"""",""value"":""0.3""},{""id"":""105"",""name"":"""",""value"":""0.3""}]"	"[""Puzzle (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	4.7
1090468498	17845	4204	3	137	0.032588	0.000168	3	0.99	0.01	0.005	0.42	0.15	5.02	65009	104151	14	7	0	"[""IAB5""]"	"[{""id"":""1265"",""value"":""0.3""},{""id"":""692"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""unknown""]"	3.8
1198200072	264	96	2	26	0.270833	0.007576	2	0.76	0.24	0.005	0.42	0.15	5.02	100108	122541	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""211"",""value"":""0.4""},{""id"":""105"",""value"":""0.4""},{""id"":""930"",""value"":""0.3""}]"	"[""Action (Games)"",""Arcade (Games)""]"	4.4
1206761632	145679	4470	14	650	0.145414	9.6e-05	19	0.98	0.02	0.005	3.18	0.15	5.03	70136	92813	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""622"",""value"":""0.3""},{""id"":""935"",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	2.9
1279296287	122744	4304	15	662	0.15381	0.000122	19	0.94	0.06	0.005	3.18	0.15	5.03	7171	31821	5	3	0.2	"[""IAB9-30""]"	"[{""id"":""211"",""name"":"""",""value"":""0.6""},{""id"":""925"",""name"":"""",""value"":""0.4""}]"	"[""Action (Games)"",""Overall"",""Games""]"	4.2
766483467	79508	39215	2	2355	0.060054	2.5e-05	2	1	0	0.005	0.44	0.15	13.5	113626	88126	0	0	0	"[""IAB17""]"	"[{""id"":""1599"",""name"":"""",""value"":""0.3""},{""id"":""1462"",""name"":"""",""value"":""0.3""},{""id"":""294"",""name"":"""",""value"":""0.3""},{""id"":""1077"",""name"":"""",""value"":""0.1""}]"	"[""Overall"",""Sports""]"	4.5
516561342	33041	14499	2	755	0.052073	6.1e-05	2	1	0	0.005	0.44	0.15	13.5	94650	88126	0	0	0	"[""IAB9-23""]"	"[{""id"":""439"",""value"":""0.4""},{""id"":""137"",""value"":""0.2""},{""id"":""1222"",""value"":""0.2""},{""id"":""307"",""value"":""0.2""}]"	"[""Photo and Video""]"	4.5
1032011195	755	228	4	62	0.27193	0.005298	3	0.01	0.99	0.005	0.44	0.15	5.02	91854	129099	6	3	0	"[""IAB1-6"",""IAB9-30""]"	"[{""id"":""539"",""name"":"""",""value"":""0.2""},{""id"":""35"",""name"":"""",""value"":""0.2""},{""id"":""1462"",""name"":"""",""value"":""0.2""},{""id"":""105"",""name"":"""",""value"":""0.2""},{""id"":""211"",""name"":"""",""value"":""0.2""}]"	"[""Trivia (Games)"",""Music (Games)""]"	3.9
1133455900	554	170	3	12	0.070588	0.005415	2	0.88	0.12	0.005	0.42	0.15	5.01	96792	37984	0	0	0	"[""IAB9-30""]"	null	"[""unknown""]"	4.4
1103879308	355	166	2	49	0.295181	0.005634	2	0.87	0.13	0.005	0.42	0.15	5.02	114713	135990	2	2	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1174"",""value"":""0.4""},{""id"":""211"",""value"":""0.3""},{""id"":""372"",""value"":""0.3""}]"	"[""Action (Games)"",""Arcade (Games)"",""Games""]"	4.3
1128327441	18381	3948	4	1584	0.401216	0.000218	4	0.93	0.07	0.005	0.42	0.15	5.01	113886	120698	21	10	0	"[""IAB9-30""]"	[]	"[""Arcade (Games)"",""Overall"",""Racing (Games)"",""Games""]"	4.5
1293669374	12239	2947	3	769	0.260943	0.000245	3	0	1	0.005	0.44	0.15	13.5	91854	65203	0	0	0	"[""IAB9-30""]"	[]	"[""unknown""]"	4.8
1312798014	43922	3726	8	1187	0.318572	0.000182	9	0.94	0.06	0.005	3.18	0.15	5.03	27378	50913	43	14	0	"[""IAB1"",""IAB9-30""]"	[]	"[""Arcade (Games)"",""Overall"",""Games"",""Simulation (Games)""]"	4.5
593461331	410	72	3	23	0.319444	0.007317	3	0	1	0.005	0.44	0.15	101.89	91854	85588	18	8	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""436"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""},{""id"":""447"",""value"":""0.2""}]"	"[""Family (Games)"",""Arcade (Games)""]"	3.8
966897134	534	288	2	116	0.402778	0.003745	2	0	1	0.005	0.44	0.15	102.23	91854	140899	9	6	0.11	"[""IAB1"",""IAB9-30""]"	"[{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""}]"	"[""Action (Games)"",""Arcade (Games)"",""Games""]"	4.1
1075840157	129	52	2	19	0.365385	0.015504	2	0.7	0.3	0.005	0.42	0.15	5.02	170340	193773	1	1	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""937"",""name"":"""",""value"":""1""}]"	"[""unknown""]"	4.4
1130865539	103	42	3	14	0.333333	0.029126	2	0.86	0.14	0.005	0.42	0.15	5.02	14347	27348	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""447"",""value"":""0.3""},{""id"":""926"",""value"":""0.3""}]"	"[""Trivia (Games)""]"	1.9
1177953618	38863	7665	3	1087	0.141813	7.7e-05	4	0	1	0.005	0.44	0.15	107.77	91854	71173	336	118	0.03	"[""IAB9-30""]"	"[{""id"":""926"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Arcade (Games)"",""Music (Games)"",""Overall"",""Games""]"	4.6
1179975506	45450	6455	5	1258	0.194888	0.00011	5	0	1	0.005	0.44	0.15	107.61	91854	146141	226	99	0.05	"[""IAB5"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""105"",""value"":""0.1""}]"	"[""Education (Games)""]"	4.8
1052592504	1188	427	2	1172	2.744731	0.001684	2	0.01	0.99	0.005	0.44	0.15	13.5	91854	58355	0	0	0	"[""IAB22"",""IAB5""]"	"[{""id"":""1498"",""name"":"""",""value"":""0.5""},{""id"":""365"",""name"":"""",""value"":""0.5""}]"	"[""Overall"",""Reference""]"	3.6
991626968	1731	609	2	92	0.151067	0.001155	2	0	1	0.005	0.44	0.15	5.02	91854	74926	0	0	0	"[""IAB1"",""IAB19""]"	"[{""id"":""305"",""value"":""0.5""},{""id"":""211"",""value"":""0.3""},{""id"":""493"",""value"":""0.2""}]"	"[""Utilities""]"	4.3
1146465836	27254	9599	2	1305	0.135952	7.3e-05	2	0	1	0.005	0.44	0.15	13.5	91854	69806	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.3""},{""id"":""927"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Arcade (Games)"",""Overall"",""Racing (Games)"",""Games""]"	4.1
381471023	151221	2703	22	131	0.048465	0.000145	23	1	0	0.005	0.42	0.15	13.5	47745	88126	52	3	0	"[""IAB19""]"	"[{""id"":""224"",""name"":"""",""value"":""0.3""},{""id"":""1462"",""name"":"""",""value"":""0.3""},{""id"":""1071"",""name"":"""",""value"":""0.3""},{""id"":""394"",""name"":"""",""value"":""0.2""}]"	"[""Utilities"",""Overall""]"	4.8
838579136	10263	2447	3	303	0.123825	0.000292	3	0.84	0.16	0.005	0.42	0.15	5.02	111133	84343	15	10	0.13	"[""IAB1"",""IAB19""]"	"[{""id"":""224"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""305"",""value"":""0.3""},{""id"":""1356"",""value"":""0.1""}]"	"[""Utilities""]"	2.9
1311856863	23648	9315	2	1629	0.174879	8.5e-05	2	0.73	0.27	0.005	0.42	0.15	107.61	120858	92626	210	74	0.11	"[""IAB17"",""IAB9-30""]"	[]	"[""unknown""]"	4.6
894532288	38	19	1	1	0.052632	0.026316	2	1	0	0.005	0.42	0.15	13.5	123843	88126	0	0	0	"[""IAB9-23""]"	"[{""id"":""577"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Photo and Video""]"	3.7
417571834	46142	8330	4	692	0.083073	8.7e-05	4	0.99	0.01	0.005	0.42	0.15	5.02	70230	72734	10	10	0	"[""IAB19"",""IAB9-23""]"	"[{""id"":""314"",""value"":""0.2""},{""id"":""224"",""value"":""0.2""},{""id"":""577"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""1109"",""value"":""0.2""}]"	"[""Photo and Video"",""Overall""]"	4.8
1050735388	35102	15755	2	1184	0.075151	5.7e-05	2	0.85	0.15	0.005	0.42	0.15	107.61	109473	46107	455	250	0.02	"[""IAB18"",""IAB19""]"	"[{""id"":""1358"",""name"":"""",""value"":""0.2""},{""id"":""695"",""name"":"""",""value"":""0.2""},{""id"":""1248"",""name"":"""",""value"":""0.2""},{""id"":""1462"",""name"":"""",""value"":""0.2""}]"	"[""unknown""]"	4.6
1301375510	130970	24968	3	3547	0.142062	2.3e-05	4	0.9	0.1	0.005	0.42	0.15	107.63	70807	187343	1189	437	0.05	"[""IAB17"",""IAB9-30""]"	[]	"[""unknown""]"	4.4
404516121	2829	627	3	19	0.030303	0.00106	3	0.97	0.03	0.005	0.44	0.15	13.5	51528	38174	0	0	0	"[""IAB15-10"",""IAB20""]"	"[{""id"":""63"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Weather""]"	4.6
492534636	6003	2347	2	84	0.03579	0.000333	2	0.59	0.41	0.005	0.42	0.15	102.81	74321	30810	1	1	0	[]	"[{""id"":""195"",""name"":"""",""value"":""0.2""},{""id"":""648"",""name"":"""",""value"":""0.2""},{""id"":""1462"",""name"":"""",""value"":""0.2""},{""id"":""558"",""name"":"""",""value"":""0.2""},{""id"":""401"",""name"":"""",""value"":""0.1""}]"	"[""Health and Fitness""]"	4.5
1027151285	1591	1029	1	66	0.06414	0.000629	1	1	0	0.005	0.42	0.15	13.5	145142	88126	0	0	0	null	"[{""id"":""1417"",""value"":""0.2""},{""id"":""362"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""236"",""value"":""0.2""}]"	"[""Health and Fitness""]"	4.6
583963565	10038	6951	1	415	0.059704	0.0001	1	0	1	0.005	0.44	0.15	107.6	91854	60831	29	22	0.1	"[""IAB1"",""IAB1-6""]"	"[{""id"":""215"",""name"":"""",""value"":""0.3""},{""id"":""1462"",""name"":"""",""value"":""0.3""},{""id"":""220"",""name"":"""",""value"":""0.3""}]"	"[""unknown""]"	4.6
718153412	23951	7040	2	964	0.136932	8.4e-05	2	0	1	0.005	0.44	0.15	13.5	91854	117797	0	0	0	"[""IAB9-30""]"	"[{""id"":""930"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""}]"	"[""Action (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	4.5
1036725690	895	341	2	53	0.155425	0.002235	2	0.95	0.05	0.005	0.42	0.15	5.02	85054	92532	0	0	0	null	"[{""id"":""1265"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""692"",""value"":""0.2""},{""id"":""108"",""value"":""0.1""}]"	"[""Productivity""]"	4.5
1227650795	927	396	2	56	0.141414	0.002157	2	0.09	0.91	0.005	0.44	0.15	5.02	91854	33176	0	0	0	"[""IAB1-6"",""IAB19""]"	"[{""id"":""444"",""value"":""0.6""},{""id"":""746"",""value"":""0.4""}]"	"[""Utilities""]"	4.7
365557665	8473	2328	3	90	0.03866	0.000354	3	0.85	0.15	0.005	0.44	0.15	13.5	106350	94682	0	0	0	"[""IAB1-1"",""IAB5""]"	"[{""id"":""868"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Reference""]"	4.9
537070378	1232	616	2	32	0.051948	0.001623	2	0	1	0.005	0.44	0.15	5.02	91854	73038	2	2	0	"[""IAB18"",""IAB5""]"	"[{""id"":""868"",""name"":"""",""value"":""0.5""},{""id"":""1462"",""name"":"""",""value"":""0.5""}]"	"[""Reference""]"	4.9
1111665247	1721	395	2	87	0.220253	0.001162	3	0.88	0.12	0.005	0.42	0.15	102.22	67251	141347	42	8	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""932"",""value"":""0.3""},{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Action (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	4.4
1141835258	23136	2636	6	757	0.287178	0.000259	7	1	0	0.005	0.42	0.15	13.5	75461	88126	19	2	0	"[""IAB1"",""IAB1-6""]"	"[{""id"":""1089"",""value"":""0.2""},{""id"":""929"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""1091"",""value"":""0.2""},{""id"":""211"",""value"":""0.1""}]"	"[""Music"",""Overall""]"	4.5
